,shapeName,shapeID,shapeGroup,shapeType,longitude,latitude,is_land,tmz,elevation,surface_azimuth,fixed_yield,tracking_yield
3940,Etsako West,59680162B35912483761792,NGA,ADM2,6.307895617313672,6.994144055603617,True,Africa/Lagos,75.0,180,360769.8940595015,429643.9116930846
3941,Fune,59680162B1470225488806,NGA,ADM2,11.4244919636423,11.877459377869439,True,Africa/Lagos,0.0,180,425175.0485604332,523561.23632706807
3942,Mobbar,59680162B87872962443621,NGA,ADM2,12.703210514996373,13.096303093057612,True,Africa/Lagos,307.0,180,423626.2929860202,521114.2314768701
3943,Potiskum,59680162B46130456424051,NGA,ADM2,11.145284771674884,11.679535063994155,True,Africa/Lagos,0.0,180,418751.7132228835,512438.29397430876
3944,Gwoza,59680162B2846194934808,NGA,ADM2,13.526728544694404,11.15311559090239,True,Africa/Lagos,370.0,180,408889.0131833638,501841.1011633916
3945,Guzamala,59680162B36028411577107,NGA,ADM2,13.197893384758663,12.866198581602925,True,Africa/Lagos,0.0,180,428457.7796082541,526502.5021994835
3946,Maiha,59680162B24409102010221,NGA,ADM2,13.160506122096358,9.862235033606519,True,Africa/Lagos,0.0,180,400183.7800152456,492896.00817664753
3947,Gulani,59680162B10585943230735,NGA,ADM2,11.7036365709359,10.966309178374695,True,Africa/Lagos,288.0,180,408197.7532354023,499327.20798586216
3948,Zing,59680162B60568566930973,NGA,ADM2,11.728481951026374,8.889699133091026,True,Africa/Lagos,0.0,180,393097.44966864935,478682.98592422163
3949,Orelope,59680162B54897023187709,NGA,ADM2,3.785097231674255,8.820794904429215,True,Africa/Lagos,401.0,180,366335.71442923817,436003.6970317977
3950,Nsit Ibom,59680162B17891920174093,NGA,ADM2,7.883394464168665,4.903279240094388,True,Africa/Lagos,0.0,180,306824.7446675191,357267.3955471915
3951,Fufore,59680162B6607126567740,NGA,ADM2,12.633985704760233,9.200421656913477,True,Africa/Lagos,0.0,180,402212.87870640296,496474.87204594066
3952,Mkpat Enin,59680162B9896757167153,NGA,ADM2,7.759205285599914,4.6978035844052375,True,Africa/Lagos,29.0,180,298784.29215579014,352624.75683955936
3953,Owan West,59680162B12689851933854,NGA,ADM2,5.898595881100257,6.921301420388201,True,Africa/Lagos,0.0,180,365172.2049051592,435172.8649301593
3954,Kaga,59680162B15311652495769,NGA,ADM2,12.517400504199566,11.60813257206295,True,Africa/Lagos,0.0,180,420154.72758986556,516566.81689191656
3955,Karim Lamido,59680162B13157392837231,NGA,ADM2,10.87423216479248,9.177673336598234,True,Africa/Lagos,181.0,180,381990.5929930223,464937.5764369987
3956,Kukawa,59680162B26946733152657,NGA,ADM2,13.718557730017562,13.060005419940898,True,Africa/Lagos,0.0,180,427014.50821750093,528411.8416313102
3957,Gombi,59680162B13073760931893,NGA,ADM2,12.472063648931867,10.189303857501892,True,Africa/Lagos,467.0,180,401707.16575716465,489354.0841805232
3958,Guyuk,59680162B83966420631158,NGA,ADM2,11.90671485777014,9.843682017683712,True,Africa/Lagos,0.0,180,400632.96401111886,491721.0427601554
3959,Tudun Wada,59680162B84327981884458,NGA,ADM2,8.546432836577733,11.293852138655497,True,Africa/Lagos,0.0,180,414437.8198123321,504286.4562702968
3960,Saki West,59680162B14133510851755,NGA,ADM2,3.1688834737009355,8.629973368908582,True,Africa/Lagos,383.0,180,357132.27058613684,421254.9983828358
3961,Toungo,59680162B46313771844948,NGA,ADM2,11.818783774283778,7.968915628860182,True,Africa/Lagos,0.0,180,386729.35713161726,467891.1617111589
3962,Abua/Odual,59680162B70529740290920,NGA,ADM2,6.564238568377286,4.826885801105205,True,Africa/Lagos,23.0,180,313838.6571836816,368597.8294628248
3963,Bungudu,59680162B44112457363104,NGA,ADM2,6.571397333005465,12.087245377733504,True,Africa/Lagos,0.0,180,420656.03834679484,516264.8748789186
3964,Shani,59680162B31817043180897,NGA,ADM2,11.940179163564203,10.183171590105875,True,Africa/Lagos,0.0,180,398402.60796333983,484994.27816328965
3965,Shagari,59680162B23595872951211,NGA,ADM2,5.109760455752014,12.539865018229145,True,Africa/Lagos,296.0,180,415322.09330331243,509457.7700603986
3966,Yunusari,59680162B1638752109374,NGA,ADM2,11.80583227534342,13.095012621673163,True,Africa/Lagos,0.0,180,430660.1879026916,527194.5436119726
3967,Ganye,59680162B41420170912929,NGA,ADM2,12.017148674235255,8.426848876600523,True,Africa/Lagos,0.0,180,387545.100585129,472873.4459458183
3968,Jada,59680162B17489209533224,NGA,ADM2,12.34843567164003,8.694021375120137,True,Africa/Lagos,359.0,180,387745.87367225776,475396.9023041128
3969,Bali,59680162B98222207712503,NGA,ADM2,10.97814026335825,8.14114940340253,True,Africa/Lagos,0.0,180,387712.2344412889,472585.7469008802
3970,Shelleng,59680162B98903295811344,NGA,ADM2,12.104867867811617,9.894069752630358,True,Africa/Lagos,0.0,180,402593.7837432872,493628.6616932564
3971,Okitipupa,59680162B5540117047510,NGA,ADM2,4.715446679410807,6.553745061454738,True,Africa/Lagos,50.0,180,334715.7626386765,400767.60635299026
3972,Bayo,59680162B41297071563530,NGA,ADM2,11.702322807262028,10.426088484131549,True,Africa/Lagos,0.0,180,409827.61647057976,503095.7214500956
3973,Ikot Abasi,59680162B30032590265448,NGA,ADM2,7.622675975800321,4.609731951053258,True,Africa/Lagos,0.0,180,300980.60609378567,356674.82945978467
3974,Maiduguri,59680162B20780696540875,NGA,ADM2,13.126911146224138,11.836262361973866,True,Africa/Lagos,341.0,180,415955.52732646756,510564.7878464521
3975,Gujba,59680162B90037113183568,NGA,ADM2,11.970948458400944,11.391895459338297,True,Africa/Lagos,0.0,180,416815.59139213694,510944.11113470135
3976,Esan North-East,59680162B23598949397905,NGA,ADM2,6.395049971256291,6.772521332382696,True,Africa/Lagos,0.0,180,343456.0986585499,406767.8432076402
3977,Tafawa-Balewa,59680162B48786148420785,NGA,ADM2,9.579450958685815,9.783573948627517,True,Africa/Lagos,668.0,180,407834.4583839293,497969.8463933761
3978,Nangere,59680162B90533313280833,NGA,ADM2,10.989793041528776,11.83077098780137,True,Africa/Lagos,0.0,180,418697.3734955875,511984.39052882034
3979,Ika,59680162B87230656090923,NGA,ADM2,7.54073941406814,5.01339870433194,True,Africa/Lagos,0.0,180,326275.6436407796,384707.278927036
3980,Dambam,59680162B91029831757376,NGA,ADM2,10.780401832055169,11.626563761296127,True,Africa/Lagos,424.0,180,419800.3733026392,513930.5513290101
3981,Ganjuwa,59680162B89766877463651,NGA,ADM2,10.006959686586896,10.743417960205178,True,Africa/Lagos,0.0,180,417149.21292761347,512447.75803272286
3982,Nganzai,59680162B84828583281462,NGA,ADM2,13.147294311513923,12.473699592989835,True,Africa/Lagos,0.0,180,422029.2737779804,518587.41674786014
3983,Ahoada West,59680162B31457176745984,NGA,ADM2,6.5112187141051425,5.022697793611607,True,Africa/Lagos,26.0,180,316166.7673102589,371413.0562485594
3984,Song,59680162B82996162763265,NGA,ADM2,12.621877338885279,9.822281388991929,True,Africa/Lagos,0.0,180,400285.5869183053,489005.1566766658
3985,Oshimili North,59680162B77604659700593,NGA,ADM2,6.644889769154575,6.314964255909991,True,Africa/Lagos,123.0,180,342412.2320528655,403774.0674795305
3986,Gokana,59680162B60219664923389,NGA,ADM2,7.290321769554788,4.648055672658394,True,Africa/Lagos,0.0,180,309610.12625437306,366022.7457381191
3987,Bukkuyum,59680162B43558777101724,NGA,ADM2,5.58421879000933,11.955573207857608,True,Africa/Lagos,0.0,180,411712.38942947437,505486.6234375427
3988,Damaturu,59680162B76704120420691,NGA,ADM2,12.03302273890606,11.85325815418663,True,Africa/Lagos,385.0,180,426123.6512011421,524988.7874983748
3989,Geidam,59680162B70118559758614,NGA,ADM2,12.110590892235482,12.67965371819322,True,Africa/Lagos,0.0,180,422379.52032856044,516924.89951237984
3990,Tarmuwa,59680162B67238968218645,NGA,ADM2,11.823086041639082,12.263059442158296,True,Africa/Lagos,347.0,180,429358.60999224946,528091.76337173
3991,Madagali,59680162B31090464189446,NGA,ADM2,13.51769400287197,10.814213975565572,True,Africa/Lagos,0.0,180,392949.68168495764,457873.91012532875
3992,Michika,59680162B49393703134220,NGA,ADM2,13.408514060498323,10.581425433615468,True,Africa/Lagos,0.0,180,394155.6949865205,461525.96075742977
3993,Mubi North,59680162B22484757822523,NGA,ADM2,13.35996611629006,10.354816307202158,True,Africa/Lagos,0.0,180,403674.45763828,494515.20319360605
3994,Owan East,59680162B90522809362613,NGA,ADM2,6.057431309376703,7.045901230347448,True,Africa/Lagos,268.0,180,360468.7415168042,428478.7025661769
3995,Hong,59680162B84612216171504,NGA,ADM2,12.92851331778344,10.306457685755943,True,Africa/Lagos,0.0,180,408051.84062868496,501815.3826583445
3996,Nassarawa,59680162B98184498564097,NGA,ADM2,8.572586550584239,12.004696460173855,True,Africa/Lagos,479.0,180,423278.5452712366,519305.08717583964
3997,Sabuwa,59680162B20254719160886,NGA,ADM2,7.057505468969017,11.349972550362017,True,Africa/Lagos,0.0,180,414502.12641666556,503210.60056770477
3998,Ohaozara,59680162B76130047047659,NGA,ADM2,7.7708419818955,6.013811594975503,True,Africa/Lagos,0.0,180,348141.07891640515,412951.1092750254
3999,Kaura Namoda,59680162B64690225464412,NGA,ADM2,6.6007245979703555,12.510783042673395,True,Africa/Lagos,408.0,180,422504.6754112213,519720.08952065115
4000,Dutsi,59680162B60349541451220,NGA,ADM2,8.15332824122099,12.913002296035112,True,Africa/Lagos,0.0,180,432419.3963257786,529578.6350612037
4001,Kabo,59680162B55022918372626,NGA,ADM2,8.166285590801037,11.889046089070204,True,Africa/Lagos,0.0,180,417908.48865400197,509891.22978312
4002,Dandume,59680162B23965546094498,NGA,ADM2,7.2040105314637115,11.410581778607627,True,Africa/Lagos,691.0,180,415728.5190255047,506671.40311485983
4003,Dawakin Tofa,59680162B97642938083661,NGA,ADM2,8.389674447998082,12.14656496962669,True,Africa/Lagos,0.0,180,426365.8198021473,524800.2028980843
4004,Gezawa,59680162B10012275275709,NGA,ADM2,8.718229910543418,12.050802386587339,True,Africa/Lagos,463.0,180,421748.4876675677,518426.39921127626
4005,Bodinga,59680162B56562801938729,NGA,ADM2,5.214923169488634,12.797667559264095,True,Africa/Lagos,0.0,180,421741.4540832075,517659.6730618126
4006,Zurmi,59680162B55239717258244,NGA,ADM2,6.765941216792677,12.845720344674719,True,Africa/Lagos,0.0,180,430231.44678526296,528886.9344428405
4007,Warawa,59680162B63361885953813,NGA,ADM2,8.773758130273269,11.907164427893767,True,Africa/Lagos,0.0,180,422560.1713968728,516666.91409407236
4008,Tangaza,59680162B53228015633193,NGA,ADM2,4.961038240720247,13.506999724994278,True,Africa/Lagos,273.0,180,426125.1474107694,525793.5546815655
4009,Maigatari,59680162B93100308813933,NGA,ADM2,9.576164593072688,12.704510167354039,True,Africa/Lagos,0.0,180,428946.1394095375,528863.2479881021
4010,Danja,59680162B42687104490462,NGA,ADM2,7.544580764701277,11.398364351818316,True,Africa/Lagos,679.0,180,416038.0536534024,506616.18038226565
4011,Fagge,59680162B24316958669382,NGA,ADM2,8.51953098801791,12.037184362721247,True,Africa/Lagos,0.0,180,421997.0307240665,518298.03762158647
4012,Jibia,59680162B54988677972163,NGA,ADM2,7.360227433236976,13.030855476133228,True,Africa/Lagos,0.0,180,434769.15663438727,535996.931761873
4013,Eleme,59680162B65190975434062,NGA,ADM2,7.138315909291161,4.7882587007875745,True,Africa/Lagos,18.0,180,303624.04520997306,357805.36196924205
4014,Bebeji,59680162B69796164397605,NGA,ADM2,8.309844174919158,11.535998423030021,True,Africa/Lagos,0.0,180,415338.64168877125,506374.642383689
4015,Rano,59680162B88243538379460,NGA,ADM2,8.531113880405755,11.491534792153718,True,Africa/Lagos,0.0,180,418568.1701495121,511746.2228106202
4016,Tarauni,59680162B24840578600877,NGA,ADM2,8.555914749172338,11.959695008375606,True,Africa/Lagos,473.0,180,426669.83599501,525778.4565690364
4017,Etinan,59680162B79884468001879,NGA,ADM2,7.837959419706521,4.8104850042775995,True,Africa/Lagos,0.0,180,294131.68605938734,345059.8882186578
4018,Yewa South,59680162B97490121732821,NGA,ADM2,2.9493078167545113,6.7871639052416715,True,Africa/Lagos,0.0,180,330664.75154682307,394583.43825953465
4019,Argungu,59680162B80605638185127,NGA,ADM2,4.433240613360351,12.690369931764153,True,Africa/Lagos,212.0,180,418321.3034642412,512261.0535106785
4020,Kiru,59680162B20086286793745,NGA,ADM2,8.137020482724713,11.581295299138905,True,Africa/Lagos,0.0,180,424814.4992426692,518758.9092214211
4021,Batagarawa,59680162B37340403082689,NGA,ADM2,7.574104160958819,12.878117950956527,True,Africa/Lagos,553.0,180,432344.9202783444,530527.9279374741
4022,Bomadi,59680162B43870676483034,NGA,ADM2,5.824586835672047,5.236276535521408,True,Africa/Lagos,0.0,180,327534.98875657807,385942.8635854429
4023,Kwaya Kusar,59680162B43497988326934,NGA,ADM2,11.886929952927533,10.472661366298771,True,Africa/Lagos,359.0,180,406075.7363736299,497381.6884152296
4024,Igbo-Etiti,59680162B4108100426512,NGA,ADM2,7.442613744438945,6.6814172424926195,True,Africa/Lagos,0.0,180,360539.0693266929,429251.6724524657
4025,Doguwa,59680162B97563361057366,NGA,ADM2,8.665311285290745,10.83576359169831,True,Africa/Lagos,0.0,180,415659.19089687173,508739.60376310634
4026,Bade,59680162B86291828303656,NGA,ADM2,10.931550515557253,12.72293330253026,True,Africa/Lagos,344.0,180,427349.7963987842,523532.06334993173
4027,Itu,59680162B41031546236215,NGA,ADM2,7.993349502664607,5.1488147539840385,True,Africa/Lagos,0.0,180,312614.9372890082,363001.06488237745
4028,Bama,59680162B41357004175190,NGA,ADM2,14.004269716019737,11.519354695124735,True,Africa/Lagos,308.0,180,414965.4793278999,511379.2765869772
4029,Gada,59680162B52281011363885,NGA,ADM2,5.676498761940613,13.695754649234255,True,Africa/Lagos,0.0,180,433277.83282635274,533280.166171719
4030,Gusau,59680162B80813578140782,NGA,ADM2,6.799683489658999,12.03767862705467,True,Africa/Lagos,0.0,180,420792.4460649904,516650.85400738433
4031,Lagos Mainland,59680162B78639882894514,NGA,ADM2,3.3802623358596136,6.49968959592654,True,Africa/Lagos,9.0,180,370471.31207680696,446218.9114065664
4032,Kaita,59680162B53208862785263,NGA,ADM2,7.766641725764551,13.169920517828267,True,Africa/Lagos,0.0,180,436413.9371050673,536642.0967824458
4033,Minjibir,59680162B51390103580898,NGA,ADM2,8.61150721851763,12.196138699580642,True,Africa/Lagos,0.0,180,425314.0742742928,524347.3602928794
4034,Ini,59680162B87442417129591,NGA,ADM2,7.753522995996111,5.3879764622299,True,Africa/Lagos,22.0,180,329375.519178727,384032.7575273286
4035,Talata Mafara,59680162B53803782710688,NGA,ADM2,6.057039459170424,12.36213213085233,True,Africa/Lagos,0.0,180,421497.58973292,514808.2854576074
4036,Gwandu,59680162B64610537243626,NGA,ADM2,4.611205029000356,12.50694298369561,True,Africa/Lagos,267.0,180,416562.55716517864,513024.13185349223
4037,Birnin Magaji-Kiyaw,59680162B42162352171568,NGA,ADM2,6.874031536960601,12.494332530897516,True,Africa/Lagos,0.0,180,426415.5085931642,523826.3139268235
4038,Shanono,59680162B7876035432306,NGA,ADM2,7.962378984009854,12.076374092772344,True,Africa/Lagos,0.0,180,427871.64707361144,527543.7386602424
4039,Rogo,59680162B53174064204838,NGA,ADM2,7.838699712648462,11.51521758700241,True,Africa/Lagos,611.0,180,425977.8391704787,524931.2978170087
4040,Batsari,59680162B85415328791745,NGA,ADM2,7.253783841324213,12.835430709152723,True,Africa/Lagos,0.0,180,428363.1749507212,525989.7379436751
4041,Eket,59680162B97039944509950,NGA,ADM2,7.94423877155729,4.644521189558704,True,Africa/Lagos,0.0,180,312001.3249201059,369660.30188272294
4042,Okobo,59680162B18997887117478,NGA,ADM2,8.131729249571142,4.8411474983865235,True,Africa/Lagos,41.0,180,308258.53359238524,364042.26507744775
4043,Kano Municipal,59680162B28367664307560,NGA,ADM2,8.517639074567581,11.98326866966086,True,Africa/Lagos,0.0,180,428765.31519249117,528744.5538684591
4044,Bursari,59680162B10627743467335,NGA,ADM2,11.437846226181232,12.714054494785284,True,Africa/Lagos,344.0,180,422401.68924728344,518753.1518557274
4045,Maiyama,59680162B34961354684930,NGA,ADM2,4.3234012487607965,11.983645002549734,True,Africa/Lagos,0.0,180,413163.69022295787,505574.0796100874
4046,Lagos Island,59680162B72688390978538,NGA,ADM2,3.3961967382547833,6.453933642693715,True,Africa/Lagos,0.0,180,370456.1136933275,446229.98827941244
4047,Madobi,59680162B5579026585541,NGA,ADM2,8.357889743059024,11.811109059229395,True,Africa/Lagos,470.0,180,418100.3959091674,511625.3312320251
4048,Miga,59680162B14319741144045,NGA,ADM2,9.688412966576461,12.228055114377623,True,Africa/Lagos,0.0,180,428286.184776884,526343.2843526693
4049,Rimi,59680162B87154562016330,NGA,ADM2,7.721603317585921,12.853681159402152,True,Africa/Lagos,0.0,180,432965.1379638928,530725.296800708
4050,Gabasawa,59680162B83052310642670,NGA,ADM2,8.843088217697733,12.167780406972444,True,Africa/Lagos,440.0,180,430404.47199697583,530340.3537537659
4051,Aleiro,59680162B45442733436767,NGA,ADM2,4.45545443294614,12.313272125006005,True,Africa/Lagos,0.0,180,418232.56743954105,513281.11802012974
4052,Ungogo,59680162B36976404849364,NGA,ADM2,8.506901937688195,12.061631494029777,True,Africa/Lagos,472.0,180,423519.357412679,521426.08136613946
4053,Tambuwal,59680162B21010588258079,NGA,ADM2,4.813139799161324,12.372368144859573,True,Africa/Lagos,0.0,180,416601.71236752375,512575.945054645
4054,Jega,59680162B13498430232382,NGA,ADM2,4.428309642852585,12.11541262980644,True,Africa/Lagos,0.0,180,411736.39693493425,504760.14606302115
4055,Katsina,59680162B91304502238334,NGA,ADM2,7.620078030551931,13.01429205554218,True,Africa/Lagos,494.0,180,432651.6163228421,530258.5962816975
4056,Dawakin Kudu,59680162B24430291126178,NGA,ADM2,8.659273870489551,11.820034782979898,True,Africa/Lagos,0.0,180,423035.4865224927,519310.1829012067
4057,Arewa Dandi,59680162B65662189989638,NGA,ADM2,4.081480724686003,12.76200987368096,True,Africa/Lagos,0.0,180,420578.871656107,517330.15113095945
4058,Etim Ekpo,59680162B44584437839531,NGA,ADM2,7.593686846900338,4.964826326190503,True,Africa/Lagos,64.0,180,314890.434087534,370126.8540718563
4059,Albasu,59680162B46612932493253,NGA,ADM2,9.108486907916738,11.645260472531382,True,Africa/Lagos,0.0,180,426615.0292706591,524747.9906400547
4060,Marte,59680162B30227281044650,NGA,ADM2,13.840931900871592,12.405315198159238,True,Africa/Lagos,0.0,180,421261.84700259793,519408.0768056963
4061,Kumbotso,59680162B97880726687240,NGA,ADM2,8.515553056025421,11.919608309137933,True,Africa/Lagos,465.0,180,427430.12697350216,527111.3957224636
4062,Kazaure,59680162B26576505992161,NGA,ADM2,8.508509369542386,12.655405844937711,True,Africa/Lagos,0.0,180,432152.3285920383,532905.8791233344
4063,Malumfashi,59680162B59256397716169,NGA,ADM2,7.655102966832268,11.865452849234101,True,Africa/Lagos,609.0,180,423621.3161217359,519184.5101114304
4064,Udi,59680162B18977545928744,NGA,ADM2,7.35197392311045,6.482953494498742,True,Africa/Lagos,0.0,180,337600.2573370231,392593.7901459259
4065,Dutse,59680162B76882427234764,NGA,ADM2,9.310589163764295,11.795097067799333,True,Africa/Lagos,413.0,180,422396.894845317,518484.0226880586
4066,Gwaram,59680162B43366957039329,NGA,ADM2,9.978587869434604,11.188983634287617,True,Africa/Lagos,0.0,180,415389.9939529426,510648.9230256842
